-10.7508	7.28636	6.76895	22.9268	2.66019	4.99119	9.67555	-1.8427	-1.24057	7.58242	12.9327	7.76878	6.04448	-9.79205	21.4894	11.0789	-10.8972	-17.418	-2.06314	8.50614	-6.18544	-0.143834	-7.2872	-6.18192	3.85303	1.45802	-6.35874	6.90933	2.92813	-0.0322216	1.1899	-3.84951	2.92448	7.99126	-2.9748	5.5426	-9.92339	-20.7222	16.4856	-7.01579	12.4212	8.47188	6.66684	-1.22705	-9.65489	15.3935	0.60488	-9.29855	24.0835	17.7076	-9.92686	-3.93885	-7.36819	-2.84673	-5.25487	-5.42309	-12.2888	13.5702	5.38336	-4.38357	19.0593	-26.3525	13.2124	-7.2325	-23.2191	0.351322	-3.11935	-10.9621	7.93967	4.8493	-4.76348	-3.00539	-4.88707	-9.42315	-7.20121	-12.9883	-13.7972	4.19892	15.6145	22.3905	-6.72958	14.0896	-9.89094	-7.53622	12.2062	10.4766	11.2446	-6.7358	5.32142	1.51144	5.44281	2.27579	-6.86467	11.3944	3.43319	-2.95743	-7.40453	0.421389	-5.9253	-2.8375
19.4327	-17.3337	9.63554	-24.1543	3.59322	-8.28762	-1.86812	-6.39921	-4.19629	-0.359836	-13.7021	1.17445	15.5173	5.77007	-10.9187	-10.0201	17.7609	14.715	-0.846251	-1.51452	19.3278	2.52524	9.58989	4.65279	16.67	-5.07989	9.36567	-9.50653	-5.78823	-4.61609	0.748261	-2.81433	4.57077	0.964169	0.219867	1.89256	6.77488	7.14792	-10.4589	16.0346	-0.170986	-6.85956	-3.15076	1.17483	12.1343	-8.26479	-4.61506	-6.68223	-6.7193	-16.5335	-1.46362	-2.68643	8.24152	0.39046	14.5659	4.38222	6.75644	2.5644	6.25535	4.38909	-27.1679	24.72	-14.6739	-7.3031	23.8863	0.289019	-1.59011	13.8158	-7.34049	-1.90068	9.50653	3.58228	6.96585	4.28717	10.3477	6.54606	-3.49996	-7.33484	-9.04296	-23.7767	10.6532	-13.5491	13.1545	9.05543	-14.6854	1.89268	-6.25142	6.74501	-8.77625	-3.51858	-2.77627	-8.92368	12.9868	-3.58189	-6.34976	4.85851	8.86616	-12.6256	11.9728	10.0828
15.1321	-3.81354	-7.99849	-17.053	2.87753	-1.80127	-7.23803	4.672	3.02481	1.54099	-5.75761	-13.1812	-5.74246	11.0562	-11.0163	0.698779	3.22977	11.5706	-2.14093	6.67709	-3.69004	0.210277	8.60465	18.3936	-0.44823	-0.104583	3.69257	-5.44432	9.08971	8.48121	-5.67352	-9.57792	0.842054	7.10067	-4.29577	13.6887	13.1734	6.41159	-9.00963	16.2499	-8.57206	-6.11148	-2.9333	-4.00861	-0.413463	-15.5287	3.30682	-2.21929	-11.6614	-14.0032	8.73052	6.57332	-4.48178	2.56002	4.96826	-2.61232	18.0787	-2.39685	-8.32169	-1.15517	-7.91934	7.73792	-2.18311	-7.3782	17.3362	-6.66781	1.00843	11.1563	-10.6262	6.33734	7.64914	9.09786	-2.75825	-0.726046	12.8923	9.76177	16.4599	-1.96074	-7.53108	-13.7674	0.501358	-8.02942	8.95318	17.6989	-11.3344	-16.4143	-16.8568	7.96748	-6.35082	-15.2986	-3.854	10.639	3.00842	-7.7982	-0.466336	1.16259	9.0186	-4.81245	8.20981	5.68392
-14.6578	6.50341	4.2609	12.4136	1.55878	-2.70614	3.29802	-4.42648	-0.147005	8.55723	2.20477	9.68155	5.91835	-1.68164	7.93812	-0.947953	-10.3047	-10.4573	-3.84591	2.78126	-3.8254	4.116	-4.79386	-9.10503	-1.68551	-10.3245	-8.30161	3.16683	-7.40062	5.75934	9.49505	8.67235	-1.09591	11.0669	0.610091	-4.26091	-5.99837	-9.51862	7.64254	-6.3812	4.38969	5.75432	2.68797	5.22679	0.464389	-0.292516	-14.757	3.62459	3.56621	4.97465	-10.6479	-12.0447	-2.79009	1.97063	-3.50142	-14.8033	-10.418	6.32417	-4.89919	0.198087	9.09605	-4.05378	4.98741	-3.4513	-7.36183	1.40159	0.693608	-15.9573	3.89645	-3.25842	-3.29408	4.62072	-9.73303	-9.49897	0.538671	-7.89305	-7.16464	8.86092	2.70992	19.9057	1.49915	5.93356	5.91725	-13.9296	9.96903	7.70343	11.2135	3.07116	2.98916	-1.41852	6.31978	-1.87527	5.05492	8.66134	-1.65006	-0.574354	-11.1154	0.216699	-0.176821	-6.30205
-18.2824	4.34672	12.6026	21.8972	3.24151	-1.83061	-3.58752	1.57498	-9.11626	5.608	8.04623	10.1757	2.37942	5.35445	5.66413	10.4947	-5.53539	-8.48137	6.34578	6.55811	-0.924164	6.85306	-6.84981	-18.0685	-6.76054	-10.3367	6.551	-1.13585	-3.60772	1.43882	3.85528	6.83748	3.80616	1.68373	-0.822735	-2.37072	-5.00479	-0.79166	13.3443	-4.23278	8.22203	11.6435	1.25495	-7.37148	-1.95276	5.06516	-5.15323	1.61751	17.9964	6.54558	-4.33113	5.56357	-4.55496	11.517	2.8434	-11.3309	-5.04471	6.52864	9.91941	3.20506	9.49434	-13.5585	3.73722	-2.26482	-18.0594	4.27898	8.3301	-11.4912	0.738819	2.95356	3.52456	-7.96217	-3.61902	-1.2131	-11.0742	-4.75512	-4.99612	6.0345	2.6002	9.64546	2.39431	6.50203	3.32877	-14.1735	8.10961	12.4886	-1.05635	-14.0257	-5.40383	9.58672	2.1147	14.4935	-7.34202	10.7768	8.15526	8.40128	5.70031	10.7248	-1.61448	-0.593508
-6.8123	-0.913948	-1.72258	16.5073	-0.44931	-0.226553	6.85903	3.54434	-1.28391	14.1191	0.728419	1.19283	-8.82598	-12.5159	7.74136	6.72688	3.12221	-6.85455	-4.63293	13.6623	-1.48642	4.96415	-5.64855	-13.8233	-6.33264	4.98565	4.60504	11.7282	-0.608162	-1.80219	1.80017	-5.69607	3.11927	1.2471	-3.00644	-7.71822	1.0571	-11.5649	3.74114	-22.6308	0.702424	17.067	9.5437	-2.80796	-10.3247	8.76078	-6.14849	0.872972	14.282	13.8584	-3.89974	-5.71085	-11.5039	-7.88591	-4.12809	1.39899	-2.87024	1.46694	7.86145	-4.24223	9.85282	-12.2133	-7.04958	4.5761	-9.69241	4.61359	4.34723	-6.62152	-0.942717	0.483963	0.542634	-8.76216	-2.45295	-9.3377	-6.46179	-6.31256	-11.7273	10.2267	0.358587	8.0924	-3.96428	17.9167	-10.7017	-11.2996	8.82149	7.12333	3.31186	-7.10468	1.96595	0.781134	-2.34974	-13.0359	-6.71384	9.90023	-12.4447	-6.78777	-2.50825	18.9465	-7.02539	-6.23912
-10.9032	7.73712	4.55276	8.7165	-5.31769	-3.64736	2.88922	0.455588	-7.93942	3.04333	-4.92989	1.20505	9.073	-5.69973	5.14966	18.2695	-3.24588	-9.60287	-4.45949	7.87682	1.77834	-6.76525	1.08804	-15.9866	10.9532	5.05147	-3.57954	9.39811	-4.92126	5.15138	4.89197	-2.87949	-5.24151	10.209	-1.07305	-7.80523	-9.01009	-3.2132	18.0834	-9.857	6.61952	8.49972	-0.948156	1.40579	-4.83289	8.86526	-3.63405	3.54197	14.3141	15.7768	-2.82227	1.32956	-1.38045	-0.732363	4.29338	-4.81871	-5.7229	8.67248	-0.268378	7.94649	13.0047	-4.23915	-7.93627	-0.248362	-4.30719	-3.32846	-8.47743	-14.4189	8.17721	1.11609	-1.8621	-6.92049	-2.92434	-4.30685	5.12338	-8.09962	2.76627	9.61081	11.878	4.80396	4.50099	1.71459	-7.488	-6.30516	-1.36109	14.3059	4.46707	-2.14331	-0.562505	3.22111	7.51441	-1.22113	5.35956	3.13986	1.82838	8.79384	-6.95886	-3.9487	-1.20577	-2.0983
5.26138	2.52082	-2.01948	2.27864	4.51627	-1.25335	2.94999	15.0695	6.19925	-5.51227	10.9378	-6.86197	-16.7141	7.13519	-4.11469	0.742683	3.58574	1.46197	5.59325	-2.06035	-1.52208	-0.789599	4.61446	9.38242	-7.77671	5.51766	-3.59986	3.32048	6.76232	10.051	-2.62243	-1.52256	2.12623	-4.70824	3.24493	-3.38952	-2.53442	-4.77985	2.54268	8.72898	-5.32703	1.39555	1.29585	6.27272	-8.02896	-1.4944	6.53835	3.34262	-1.38705	5.94429	-10.3821	1.69388	-4.33606	-11.5176	-0.73948	9.33665	1.45271	5.37053	4.44902	3.60449	7.21427	3.11102	0.347485	-10.1576	1.81396	0.811063	15.2664	4.75881	0.295809	5.32848	-0.665228	11.4809	-3.96288	-0.321183	-4.99356	-3.98431	-1.93184	0.0398109	-5.94427	-3.97842	-11.0451	3.14383	-7.48588	5.30203	-0.431215	-12.4134	-5.92729	-3.43525	5.67861	3.2674	-11.7666	0.307981	-5.26023	-2.25002	-0.141888	-3.76219	-2.35223	0.0303653	5.43585	1.41085
3.40518	-0.218774	4.09084	-1.2032	-12.4836	-7.64217	2.27324	-5.50773	-17.8468	6.08328	-9.43258	9.86312	15.8401	0.0314773	1.54884	-5.39547	-13.9597	-5.35863	-3.91547	-4.6469	4.37094	-0.125551	-2.902	-13.156	4.78855	2.03736	-4.64296	8.49474	-7.30961	-0.735467	5.79574	1.17373	1.75892	6.18265	-2.05865	-4.84047	-9.76448	-1.1759	3.97076	-2.14858	6.27929	-11.744	-3.96038	-0.249059	4.8661	-0.651582	3.84386	-5.58769	9.25287	1.60129	-8.04198	10.8017	-5.19013	7.57001	9.38005	-6.90977	3.14671	-1.54379	6.62338	5.22717	1.76348	4.02771	4.53572	-5.67123	0.803708	-14.8394	-0.696767	-3.34131	-4.28673	-5.38683	-4.62774	-5.6085	-0.738241	5.47435	7.46192	2.62113	-4.79279	-0.909468	-2.59667	-2.03529	10.0183	4.2774	-6.80861	-6.30261	1.76035	9.07142	2.43636	1.11065	-7.5438	4.85019	6.44458	0.575075	3.23904	7.98566	1.21104	-2.02712	-0.798468	3.18643	1.98571	-3.60235
0.436788	-0.125759	-0.0914435	9.77529	3.47969	3.75233	-5.85086	1.77196	2.99286	4.98358	21.7741	3.43645	-9.66605	4.38259	-4.82953	4.77984	-4.5005	-10.1143	2.61023	1.22707	-21.931	6.09781	-7.49006	3.65176	2.24313	-4.82103	-17.7755	0.605878	14.3269	14.0318	-7.55631	5.26385	2.17947	-3.78063	11.5631	-0.271892	4.19982	-3.73683	9.5629	-5.66996	-5.02113	7.77884	3.72659	-1.42619	-7.66662	-0.896344	3.48292	0.616528	10.2436	7.15294	-6.80003	0.118738	-11.655	-9.733	-10.2533	10.2381	-13.2436	20.858	0.16585	-5.5855	5.98276	-6.05783	6.50082	0.12246	-3.04263	12.6726	8.75388	0.561135	3.8815	11.9599	-1.02182	-12.1241	-1.04187	-2.9541	-8.84853	-2.78055	4.47595	8.49581	-6.43454	10.6936	-14.7428	7.90268	-7.44477	-2.45073	8.68652	-2.28867	-1.06511	-1.02388	7.6641	-2.72527	2.75159	4.59067	-7.66219	-0.69666	-0.545701	3.99624	-5.62247	8.33859	-6.26982	-3.78531
2.9179	-1.16749	-9.50833	-9.23768	-7.26027	0.451606	-1.32703	1.49748	10.2326	2.20312	-4.75813	-10.3053	-7.8813	-1.08358	0.513611	-1.89724	1.73206	-6.74016	4.96464	-7.31487	-1.42053	1.2902	8.9323	1.9109	-16.7614	1.12993	9.4852	4.39541	5.16699	-2.71132	2.31366	-5.53722	4.05203	-1.03012	4.78044	18.1393	4.95585	0.471289	-4.88823	-6.36644	-8.22704	-2.23588	-2.07738	1.34366	-5.25607	1.28377	1.8879	0.918687	-6.75925	-0.501754	8.02374	-4.61733	-2.30254	-2.69259	-8.99039	-1.65253	1.71225	3.40809	-2.19565	-1.01758	0.54132	1.12086	0.505558	-2.57953	7.93197	0.129698	-9.16777	7.20502	4.89063	6.17348	4.9556	9.704	0.741163	0.484213	-1.8329	2.59573	5.16031	4.99922	-5.39657	-6.13384	-2.38209	2.94758	-5.61079	-6.82116	-5.41393	-11.947	-7.3406	1.04146	-0.134436	3.93413	-1.45691	0.811663	1.40616	-12.4721	4.23593	0.105518	4.20834	-4.01025	-5.72177	6.04315
-13.3658	-2.66351	4.08366	26.7081	-8.35114	10.4071	-0.487207	-4.47973	-11.3128	10.8107	-2.15421	8.62245	1.40539	-11.6695	13.9065	3.76114	-8.01198	-16.0557	-14.6428	3.51849	8.77956	5.49569	-5.88844	-18.0053	-1.02944	2.15449	-9.90509	10.6051	-0.137943	6.58843	5.06561	3.14227	2.39545	8.69763	-1.61532	-7.97352	-4.20687	-2.23407	6.39613	-16.215	7.20757	6.29859	1.08203	0.141005	-4.90431	17.2579	-11.1217	-5.76844	13.1229	-1.18805	-8.03449	5.32596	-6.1387	-0.074658	-5.66972	-6.36794	-12.1304	3.46954	10.9627	3.16134	6.02051	-6.9746	7.84597	8.32396	-9.61766	-4.51668	-4.89713	-22.3983	6.40426	2.67042	2.35097	-6.43496	-4.73966	-0.4394	-11.9346	1.01622	-13.1601	5.28542	18.6969	13.3658	-1.56514	6.90839	-6.84413	-7.03406	-3.08785	17.3746	0.446718	-7.23458	-0.417927	7.24402	-2.09379	4.26491	5.89481	5.24999	1.67078	-5.13182	-2.88312	4.58749	-10.7511	-1.78116
-2.57402	-0.119587	13.7179	7.76453	-8.79143	3.50883	9.89223	-8.39182	-14.2033	4.60957	-12.1256	14.858	11.6767	-8.88078	4.37243	3.12029	-7.80095	-6.4345	7.25481	0.860745	1.22976	-3.03302	-0.214134	-16.4085	-0.284041	6.21696	6.15259	0.326347	-16.7967	5.55126	-0.276363	5.21483	-12.8667	10.9602	-5.11863	-4.23675	-5.39406	-10.3796	6.75637	-1.19261	9.18549	3.38196	8.91204	-8.88672	10.0636	8.47044	-7.94145	-8.41571	8.51165	7.04034	-7.77451	8.00205	-9.15263	2.02168	-2.19238	-2.63198	-3.1139	-0.273958	-6.63533	4.56486	9.07611	-1.38503	8.88115	-1.60074	-8.79845	0.512566	-14.3399	-12.8544	1.61841	-3.16849	1.45631	-8.87837	-3.97534	1.0484	-7.84273	-13.1096	-0.439595	-3.82683	11.934	9.54473	-4.36223	-3.11041	2.96648	-13.5428	2.61133	12.9881	12.6797	-4.56936	-6.77844	13.1691	14.3571	6.17243	3.40185	8.35996	-2.41599	1.70735	0.456684	4.67649	-0.570487	-11.1047
3.34185	-3.99966	-5.7953	6.3007	12.5802	16.52	4.31426	3.89261	8.49317	7.16945	6.86294	3.95863	-7.15699	3.72401	5.99266	6.92646	3.85483	-7.57692	-0.556596	-3.19861	-5.56417	5.41255	0.934796	10.0139	-5.27326	3.2009	-8.7546	-0.637326	9.18784	6.97402	-2.38911	1.4276	-4.67589	-3.90384	3.3802	7.57092	4.41209	-3.64174	2.66342	-7.2505	-0.764801	8.37355	3.99714	-2.43944	-17.7129	6.06783	-1.35212	-3.81579	6.40163	2.80233	6.65725	-0.903485	-1.164	-11.0006	1.359	3.49105	-3.46909	4.03877	-12.1995	-2.28632	-1.14406	-11.5707	-5.11384	3.55022	-6.8474	15.5622	3.61482	-7.63232	-2.47148	10.2411	-3.34761	-1.0564	-1.98047	-0.0238909	-0.0416968	6.73264	-2.52108	-4.21749	-3.7558	6.84915	-11.2007	4.74455	-1.04572	-4.56481	2.66983	-6.9598	-4.20661	-6.92972	11.4667	2.00701	-10.0582	-4.12495	-16.2566	-6.02749	-1.90697	-8.11699	-8.13831	3.19866	-2.46141	0.321484
-3.33726	1.28367	-5.69816	-0.366062	10.0662	7.05925	-6.12717	7.57746	8.24175	-4.88175	8.8709	3.98379	-10.4573	-3.28701	5.69348	3.53869	3.17852	0.134534	3.39182	-5.7201	1.10462	6.57269	-1.40054	2.21283	-10.5443	2.54186	1.33895	-0.021322	9.21043	-0.382863	2.0416	-4.35266	1.63032	-2.59365	0.501552	1.2866	0.85328	2.80508	-1.81247	-9.48991	5.74785	9.94075	-5.60412	3.65388	-6.13665	0.771236	2.3444	-0.74245	-3.46669	-1.36623	-3.16627	-6.16657	-2.38967	-5.84719	0.673278	8.97625	-2.90755	2.6384	0.198477	-0.142222	1.62579	1.70686	3.35626	-7.57115	3.80382	8.88755	-0.152056	2.14772	4.51261	1.23938	4.13196	13.3223	-5.23434	-8.24223	-0.995933	4.16143	-1.10764	8.25164	-8.42387	5.43455	-6.61341	13.2529	8.91806	-5.05331	-2.03252	1.62278	-4.35487	-1.01515	3.97277	-11.7906	-1.0688	-3.32557	-7.09039	4.55423	-7.19671	3.73374	-2.95841	2.88547	2.63269	2.06371
